entry_price,exit_price,stop_loss,direction,exit_reason,position_size,pnl,R:R,commission,entry_time,date,ATR
239.46,238.99627142857145,238.99627142857145,LONG,SL,1078,-503.67239999998884,1.0,3.773,2020-06-12 09:35:00-04:00,2020-06-12 09:30:00-04:00,4.6372857142857145
243.11,243.6415142857143,243.6415142857143,SHORT,SL,940,-502.9134285714235,1.0,3.29,2020-06-16 09:35:00-04:00,2020-06-16 09:30:00-04:00,5.315142857142855
243.86,243.34577142857145,243.34577142857145,LONG,SL,972,-503.2321714285609,1.0,3.402,2020-06-18 09:35:00-04:00,2020-06-18 09:30:00-04:00,5.1422857142857135
246.22,246.71422857142858,246.71422857142858,SHORT,SL,1011,-503.2035857142931,1.0,3.5385,2020-06-19 09:35:00-04:00,2020-06-19 09:30:00-04:00,4.942285714285712
243.62,244.12922857142857,244.12922857142857,SHORT,SL,981,-502.9867285714224,1.0,3.4335,2020-06-22 09:35:00-04:00,2020-06-22 09:30:00-04:00,5.0922857142857145
247.84,248.34787142857144,248.34787142857144,SHORT,SL,984,-503.18948571429115,1.0,3.444,2020-06-23 09:35:00-04:00,2020-06-23 09:30:00-04:00,5.078714285714286
248.56,248.03598571428572,248.03598571428572,LONG,SL,954,-503.2486285714299,1.0,3.339,2020-06-24 09:35:00-04:00,2020-06-24 09:30:00-04:00,5.240142857142857
244.38,243.8386642857143,243.8386642857143,LONG,SL,923,-502.8833642857085,1.0,3.2305,2020-06-25 12:00:00-04:00,2020-06-25 09:30:00-04:00,5.413357142857143
245.02,240.08,245.56514285714286,SHORT,EOD,917,4526.770499999998,9.061844863731782,3.2095000000000002,2020-06-26 09:35:00-04:00,2020-06-26 09:30:00-04:00,5.451428571428573
239.295,239.85892857142855,239.85892857142855,SHORT,SL,886,-502.74171428570594,1.0,3.101,2020-06-29 09:35:00-04:00,2020-06-29 09:30:00-04:00,5.639285714285715
243.6,247.28,243.03292857142856,LONG,EOD,881,3238.9965000000057,6.489482302556898,3.0835,2020-06-30 09:35:00-04:00,2020-06-30 09:30:00-04:00,5.670714285714287
248.7,250.43,248.13546428571428,LONG,EOD,885,1527.952500000016,3.0644651103941802,3.0975,2020-07-01 10:15:00-04:00,2020-07-01 09:30:00-04:00,5.645357142857143
253.77,253.24253714285715,253.24253714285715,LONG,SL,947,-502.8218257142932,1.0,3.3145000000000002,2020-07-02 09:35:00-04:00,2020-07-02 09:30:00-04:00,5.274628571428573
255.98,258.39,255.4869657142857,LONG,EOD,1014,2440.1909999999966,4.8880981907951675,3.549,2020-07-06 09:35:00-04:00,2020-07-06 09:30:00-04:00,4.930342857142859
259.0,258.51840857142855,258.51840857142855,LONG,SL,1038,-503.52490285716345,1.0,3.633,2020-07-07 09:45:00-04:00,2020-07-07 09:30:00-04:00,4.815914285714287
258.82,258.34348,258.34348,LONG,SL,1049,-503.5409799999933,1.0,3.6715,2020-07-08 09:35:00-04:00,2020-07-08 09:30:00-04:00,4.765200000000001
262.205,261.72312285714287,261.72312285714287,LONG,SL,1037,-503.33609714282863,1.0,3.6295,2020-07-09 14:55:00-04:00,2020-07-09 09:30:00-04:00,4.818771428571428
260.77,261.27473428571426,261.27473428571426,SHORT,SL,990,-503.1519428571352,1.0,3.465,2020-07-10 09:35:00-04:00,2020-07-10 09:30:00-04:00,5.047342857142858
267.53,267.0222657142857,267.0222657142857,LONG,SL,984,-503.0545371428357,1.0,3.444,2020-07-13 09:35:00-04:00,2020-07-13 09:30:00-04:00,5.077342857142859
258.5,257.9382657142857,257.9382657142857,LONG,SL,890,-503.058514285722,1.0,3.115,2020-07-14 09:40:00-04:00,2020-07-14 09:30:00-04:00,5.6173428571428605
260.93,261.5253057142857,261.5253057142857,SHORT,SL,839,-502.3979942857028,1.0,2.9365,2020-07-15 09:35:00-04:00,2020-07-15 09:30:00-04:00,5.953057142857148
257.38,257.96127,257.96127,SHORT,SL,860,-502.9022000000152,1.0,3.0100000000000002,2020-07-16 09:35:00-04:00,2020-07-16 09:30:00-04:00,5.812700000000005
259.35,259.93012714285715,259.93012714285715,SHORT,SL,861,-502.5029699999826,1.0,3.0135,2020-07-17 09:35:00-04:00,2020-07-17 09:30:00-04:00,5.80127142857143
260.7107,266.28768571428543,260.15300142857143,LONG,TP,896,4993.843199999768,10.0,3.136,2020-07-20 09:50:00-04:00,2020-07-20 09:30:00-04:00,5.576985714285714
267.49,264.05,268.07041285714286,SHORT,EOD,861,2958.826499999998,5.926815641083177,3.0135,2020-07-21 09:35:00-04:00,2020-07-21 09:30:00-04:00,5.80412857142857
265.3,264.7216942857143,264.7216942857143,LONG,SL,864,-502.6801371428488,1.0,3.024,2020-07-22 09:50:00-04:00,2020-07-22 09:30:00-04:00,5.783057142857144
263.46,264.0213071428571,264.0213071428571,SHORT,SL,890,-502.67835714283456,1.0,3.115,2020-07-23 10:10:00-04:00,2020-07-23 09:30:00-04:00,5.613071428571426
253.0,253.58145,253.58145,SHORT,SL,859,-502.47204999999104,1.0,3.0065,2020-07-24 09:35:00-04:00,2020-07-24 09:30:00-04:00,5.8145
257.84,257.2363214285714,257.2363214285714,LONG,SL,828,-502.7438571428712,1.0,2.898,2020-07-27 09:35:00-04:00,2020-07-27 09:30:00-04:00,6.036785714285713
258.42,259.02725000000004,259.02725000000004,SHORT,SL,823,-502.64725000001795,1.0,2.8805,2020-07-28 09:35:00-04:00,2020-07-28 09:30:00-04:00,6.072499999999999
258.8,258.19232142857146,258.19232142857146,LONG,SL,822,-502.38878571426864,1.0,2.8770000000000002,2020-07-29 09:35:00-04:00,2020-07-29 09:30:00-04:00,6.076785714285713
259.0374,258.43929285714285,258.43929285714285,LONG,SL,835,-502.3419642857164,1.0,2.9225,2020-07-30 09:45:00-04:00,2020-07-30 09:30:00-04:00,5.98107142857143
264.16,264.75946428571433,264.75946428571433,SHORT,SL,834,-502.87221428573025,1.0,2.919,2020-07-31 09:35:00-04:00,2020-07-31 09:30:00-04:00,5.994642857142854
268.91,268.36053571428573,268.36053571428573,LONG,SL,909,-502.64453571429283,1.0,3.1815,2020-08-03 09:40:00-04:00,2020-08-03 09:30:00-04:00,5.49464285714285
269.44,268.91710714285716,268.91710714285716,LONG,SL,956,-503.23157142855075,1.0,3.346,2020-08-04 09:35:00-04:00,2020-08-04 09:30:00-04:00,5.228928571428562
269.97,270.4653928571429,270.4653928571429,SHORT,SL,1009,-503.38289285714626,1.0,3.5315,2020-08-05 09:40:00-04:00,2020-08-05 09:30:00-04:00,4.953928571428564
271.31,270.83317857142856,270.83317857142856,LONG,SL,1048,-503.3768571428699,1.0,3.668,2020-08-06 10:00:00-04:00,2020-08-06 09:30:00-04:00,4.768214285714281
273.44,273.9286071428571,273.9286071428571,SHORT,SL,1023,-503.42560714283366,1.0,3.5805000000000002,2020-08-07 10:20:00-04:00,2020-08-07 09:30:00-04:00,4.886071428571427
271.23,270.28,271.6971557142857,SHORT,EOD,1070,1012.7550000000487,2.0335831735519774,3.745,2020-08-10 09:50:00-04:00,2020-08-10 09:30:00-04:00,4.671557142857141
267.8,268.2673342857143,268.2673342857143,SHORT,SL,1069,-503.3218514285728,1.0,3.7415000000000003,2020-08-11 09:35:00-04:00,2020-08-11 09:30:00-04:00,4.673342857142854
268.51,268.02502285714286,268.02502285714286,LONG,SL,1030,-503.131457142847,1.0,3.605,2020-08-12 09:35:00-04:00,2020-08-12 09:30:00-04:00,4.849771428571428
273.35,272.8798085714286,272.8798085714286,LONG,SL,1063,-503.53398857140996,1.0,3.7205,2020-08-13 09:35:00-04:00,2020-08-13 09:30:00-04:00,4.7019142857142855
272.41,272.85665571428575,272.85665571428575,SHORT,SL,1119,-503.7242442857268,1.0,3.9165,2020-08-14 09:35:00-04:00,2020-08-14 09:30:00-04:00,4.466557142857141
274.3,275.27,273.8650228571429,LONG,EOD,1149,1110.508499999966,2.230002233286519,4.0215000000000005,2020-08-17 09:35:00-04:00,2020-08-17 09:30:00-04:00,4.349771428571428
276.85,276.4212371428572,276.4212371428572,LONG,SL,1166,-504.01849142853814,1.0,4.081,2020-08-18 09:35:00-04:00,2020-08-18 09:30:00-04:00,4.287628571428562
278.2,277.7654871428571,277.7654871428571,LONG,SL,1150,-503.7147857142926,1.0,4.025,2020-08-19 09:35:00-04:00,2020-08-19 09:30:00-04:00,4.345128571428559
275.8,280.022985714286,275.3777014285714,LONG,TP,1183,4991.651600000318,10.0,4.1405,2020-08-20 09:35:00-04:00,2020-08-20 09:30:00-04:00,4.222985714285703
279.71,280.1211557142857,280.1211557142857,SHORT,SL,1216,-504.2213485714261,1.0,4.256,2020-08-21 09:35:00-04:00,2020-08-21 09:30:00-04:00,4.111557142857131
285.5,285.0845657142857,285.0845657142857,LONG,SL,1203,-503.97794571430035,1.0,4.2105,2020-08-24 09:35:00-04:00,2020-08-24 09:30:00-04:00,4.1543428571428445
283.25,282.8175657142857,282.8175657142857,LONG,SL,1156,-503.9400342857236,1.0,4.046,2020-08-25 09:35:00-04:00,2020-08-25 09:30:00-04:00,4.324342857142844
287.39,291.86648571428543,286.94235142857144,LONG,TP,1116,4991.852057142557,10.0,3.906,2020-08-26 09:35:00-04:00,2020-08-26 09:30:00-04:00,4.476485714285701
291.18,291.63914857142856,291.63914857142856,SHORT,SL,1088,-503.3616457142698,1.0,3.8080000000000003,2020-08-27 09:35:00-04:00,2020-08-27 09:30:00-04:00,4.591485714285702
292.63,292.17435714285716,292.17435714285716,LONG,SL,1097,-503.67971428568904,1.0,3.8395,2020-08-28 09:35:00-04:00,2020-08-28 09:30:00-04:00,4.556428571428561
292.76,293.1937857142857,293.1937857142857,SHORT,SL,1152,-503.75314285713176,1.0,4.032,2020-08-31 09:35:00-04:00,2020-08-31 09:30:00-04:00,4.337857142857132
295.82,296.22717857142857,296.22717857142857,SHORT,SL,1227,-503.9026071428601,1.0,4.2945,2020-09-01 09:35:00-04:00,2020-09-01 09:30:00-04:00,4.071785714285702
302.12,302.5241785714286,302.5241785714286,SHORT,SL,1237,-504.29839285716326,1.0,4.3295,2020-09-02 09:35:00-04:00,2020-09-02 09:30:00-04:00,4.041785714285704
297.06,297.48767857142855,297.48767857142855,SHORT,SL,1169,-504.0477499999677,1.0,4.0915,2020-09-03 09:35:00-04:00,2020-09-03 09:30:00-04:00,4.276785714285706
288.72,288.1914642857143,288.1914642857143,LONG,SL,946,-503.305785714308,1.0,3.311,2020-09-04 09:35:00-04:00,2020-09-04 09:30:00-04:00,5.285357142857139
273.97,273.3341071428572,273.3341071428572,LONG,SL,786,-502.56278571426833,1.0,2.751,2020-09-08 09:35:00-04:00,2020-09-08 09:30:00-04:00,6.35892857142857
274.505,275.2140714285714,275.2140714285714,SHORT,SL,705,-502.362857142841,1.0,2.4675000000000002,2020-09-09 09:35:00-04:00,2020-09-09 09:30:00-04:00,7.090714285714284
281.7,280.9438928571428,280.9438928571428,LONG,SL,661,-502.1003214285833,1.0,2.3135,2020-09-10 10:00:00-04:00,2020-09-10 09:30:00-04:00,7.56107142857143
272.8864,273.68582857142854,273.68582857142854,SHORT,SL,625,-501.8303571428524,1.0,2.1875,2020-09-11 09:35:00-04:00,2020-09-11 09:30:00-04:00,7.9942857142857155
273.7414,274.57969285714285,274.57969285714285,SHORT,SL,596,-501.70854285713654,1.0,2.086,2020-09-14 09:35:00-04:00,2020-09-14 09:30:00-04:00,8.382928571428579
278.49,279.34279285714285,279.34279285714285,SHORT,SL,586,-501.787614285707,1.0,2.051,2020-09-15 10:20:00-04:00,2020-09-15 09:30:00-04:00,8.52792857142858
279.62,274.435,280.4765428571429,SHORT,EOD,583,3020.8145000000013,6.053404049501231,2.0405,2020-09-16 09:35:00-04:00,2020-09-16 09:30:00-04:00,8.565428571428583
268.85,267.98735000000005,267.98735000000005,LONG,SL,579,-501.5008499999848,1.0,2.0265,2020-09-17 09:35:00-04:00,2020-09-17 09:30:00-04:00,8.626500000000009
270.77,266.76,271.6512857142857,SHORT,EOD,567,2271.6854999999946,4.550170205868136,1.9845,2020-09-18 09:35:00-04:00,2020-09-18 09:30:00-04:00,8.812857142857151
263.84,262.9080714285714,262.9080714285714,LONG,SL,536,-501.38971428570653,1.0,1.8760000000000001,2020-09-21 09:45:00-04:00,2020-09-21 09:30:00-04:00,9.319285714285721
269.21,270.16060714285715,270.16060714285715,SHORT,SL,525,-500.90625000001205,1.0,1.8375000000000001,2020-09-22 09:35:00-04:00,2020-09-22 09:30:00-04:00,9.506071428571431
271.1601,264.08,272.1270642857143,SHORT,EOD,517,3658.6022000000085,7.321987072945341,1.8095,2020-09-23 09:35:00-04:00,2020-09-23 09:30:00-04:00,9.669642857142858
261.39,262.34603428571427,262.34603428571427,SHORT,SL,522,-500.8768971428549,1.0,1.827,2020-09-24 09:35:00-04:00,2020-09-24 09:30:00-04:00,9.560342857142855
265.1,266.0079628571429,266.0079628571429,SHORT,SL,550,-501.3045714285824,1.0,1.925,2020-09-25 09:35:00-04:00,2020-09-25 09:30:00-04:00,9.079628571428568
275.68,276.4859992857143,276.4859992857143,SHORT,SL,620,-501.8895571428529,1.0,2.17,2020-09-28 09:35:00-04:00,2020-09-28 09:30:00-04:00,8.059992857142857
277.2601,276.49788642857146,276.49788642857146,LONG,SL,655,-501.54238928570715,1.0,2.2925,2020-09-29 09:35:00-04:00,2020-09-29 09:30:00-04:00,7.622135714285714
277.18,278.1,276.45140714285714,LONG,EOD,686,628.719000000011,1.262707959569814,2.4010000000000002,2020-09-30 09:50:00-04:00,2020-09-30 09:30:00-04:00,7.28592857142857
282.14,281.4571571428571,281.4571571428571,LONG,SL,732,-502.4029714285831,1.0,2.562,2020-10-01 09:35:00-04:00,2020-10-01 09:30:00-04:00,6.828428571428568
277.65,277.01030428571426,277.01030428571426,LONG,SL,781,-502.3358528571487,1.0,2.7335000000000003,2020-10-02 09:35:00-04:00,2020-10-02 09:30:00-04:00,6.396957142857133
276.92,280.33,276.2632328571429,LONG,EOD,761,2592.3464999999755,5.192098960927791,2.6635,2020-10-05 09:35:00-04:00,2020-10-05 09:30:00-04:00,6.567671428571414
280.07,279.3920185714286,279.3920185714286,LONG,SL,737,-502.25181285712154,1.0,2.5795,2020-10-06 10:00:00-04:00,2020-10-06 09:30:00-04:00,6.779814285714273
278.86,278.19084000000004,278.19084000000004,LONG,SL,747,-502.4770199999826,1.0,2.6145,2020-10-07 09:35:00-04:00,2020-10-07 09:30:00-04:00,6.691599999999986
281.77,281.47,282.4384457142857,SHORT,EOD,748,221.781999999966,0.44880233890125726,2.618,2020-10-08 09:35:00-04:00,2020-10-08 09:30:00-04:00,6.6844571428571316
283.378,285.73,282.7602685714286,LONG,EOD,809,1899.9365000000262,3.807479903425645,2.8315,2020-10-09 09:35:00-04:00,2020-10-09 09:30:00-04:00,6.177314285714276
289.66,290.25473142857146,290.25473142857146,SHORT,SL,840,-502.5144000000059,1.0,2.94,2020-10-12 09:50:00-04:00,2020-10-12 09:30:00-04:00,5.9473142857142784
294.51,295.14108857142855,295.14108857142855,SHORT,SL,792,-502.59414857142207,1.0,2.7720000000000002,2020-10-13 09:35:00-04:00,2020-10-13 09:30:00-04:00,6.310885714285705
294.38,294.97430142857144,294.97430142857144,SHORT,SL,841,-502.7510014285821,1.0,2.9435000000000002,2020-10-14 10:25:00-04:00,2020-10-14 09:30:00-04:00,5.943014285714278
288.62,288.03562714285715,288.03562714285715,LONG,SL,855,-502.63129285713916,1.0,2.9925,2020-10-15 09:35:00-04:00,2020-10-15 09:30:00-04:00,5.843728571428569
290.9501,291.50068785714285,291.50068785714285,SHORT,SL,908,-503.1117742856894,1.0,3.178,2020-10-16 11:10:00-04:00,2020-10-16 09:30:00-04:00,5.505878571428566
290.73,290.1655992857143,290.1655992857143,LONG,SL,885,-502.59213214287905,1.0,3.0975,2020-10-19 09:35:00-04:00,2020-10-19 09:30:00-04:00,5.644007142857139
285.43,284.82037142857143,284.82037142857143,LONG,SL,820,-502.76542857142965,1.0,2.87,2020-10-20 09:55:00-04:00,2020-10-20 09:30:00-04:00,6.096285714285711
285.37,284.7766571428572,284.7766571428572,LONG,SL,842,-502.54168571426237,1.0,2.947,2020-10-21 09:35:00-04:00,2020-10-21 09:30:00-04:00,5.933428571428574
283.64,284.19784714285714,284.19784714285714,SHORT,SL,896,-502.9670400000119,1.0,3.136,2020-10-23 09:35:00-04:00,2020-10-23 09:30:00-04:00,5.578471428571431
283.5,282.95023714285713,282.95023714285713,LONG,SL,909,-502.9159371428655,1.0,3.1815,2020-10-26 09:35:00-04:00,2020-10-26 09:30:00-04:00,5.497628571428578
280.5,281.04597714285717,281.04597714285717,SHORT,SL,915,-502.77158571430914,1.0,3.2025,2020-10-27 10:20:00-04:00,2020-10-27 09:30:00-04:00,5.459771428571437
277.14,271.7055857142856,277.6834414285714,SHORT,TP,920,4996.441142857258,10.0,3.22,2020-10-28 09:35:00-04:00,2020-10-28 09:30:00-04:00,5.4344142857142925
274.22,273.62070142857146,273.62070142857146,LONG,SL,834,-502.734008571421,1.0,2.919,2020-10-29 09:35:00-04:00,2020-10-29 09:30:00-04:00,5.992985714285725
271.01,271.62451285714286,271.62451285714286,SHORT,SL,813,-502.4444528571533,1.0,2.8455,2020-11-02 10:40:00-05:00,2020-11-02 09:30:00-05:00,6.145128571428586
270.89,271.52315857142855,271.52315857142855,SHORT,SL,789,-502.32361285713904,1.0,2.7615,2020-11-03 09:35:00-05:00,2020-11-03 09:30:00-05:00,6.331585714285727
284.63,286.85,284.00219857142855,LONG,EOD,796,1764.3340000000217,3.5361499655259028,2.786,2020-11-04 10:00:00-05:00,2020-11-04 09:30:00-05:00,6.278014285714294
292.03,292.7534514285714,292.7534514285714,SHORT,SL,691,-502.32343714285304,1.0,2.4185,2020-11-06 09:35:00-05:00,2020-11-06 09:30:00-05:00,7.234514285714291
294.86,295.56088,295.56088,SHORT,SL,713,-502.2229399999884,1.0,2.4955000000000003,2020-11-09 09:35:00-05:00,2020-11-09 09:30:00-05:00,7.008800000000008
286.36,289.84,285.5838342857143,LONG,EOD,644,2238.8659999999754,4.483578617232016,2.254,2020-11-11 09:35:00-05:00,2020-11-11 09:30:00-05:00,7.761657142857148
290.99,290.20219142857144,290.20219142857144,LONG,SL,634,-501.68963428571357,1.0,2.219,2020-11-12 09:35:00-05:00,2020-11-12 09:30:00-05:00,7.878085714285719
289.67,290.46992142857147,290.46992142857147,SHORT,SL,625,-502.1383928571572,1.0,2.1875,2020-11-13 09:35:00-05:00,2020-11-13 09:30:00-05:00,7.999214285714288
293.71,292.97139999999996,292.97139999999996,LONG,SL,676,-501.65960000001314,1.0,2.366,2020-11-17 13:30:00-05:00,2020-11-17 09:30:00-05:00,7.386
291.33,292.0261707142857,292.0261707142857,SHORT,SL,718,-502.36357285713217,1.0,2.513,2020-11-18 09:50:00-05:00,2020-11-18 09:30:00-05:00,6.961707142857141
289.06,289.72324214285715,289.72324214285715,SHORT,SL,753,-502.0568335714289,1.0,2.6355,2020-11-19 09:35:00-05:00,2020-11-19 09:30:00-05:00,6.632421428571425
291.71,292.342385,292.342385,SHORT,SL,790,-502.34914999999944,1.0,2.765,2020-11-20 09:35:00-05:00,2020-11-20 09:30:00-05:00,6.323849999999993
292.1,291.5002221428572,291.5002221428572,LONG,SL,833,-502.5304549999856,1.0,2.9155,2020-11-23 09:35:00-05:00,2020-11-23 09:30:00-05:00,5.997778571428569
291.0,291.53877785714286,291.53877785714286,SHORT,SL,928,-503.2338514285752,1.0,3.248,2020-11-24 09:35:00-05:00,2020-11-24 09:30:00-05:00,5.3877785714285675
295.77,295.27907928571426,295.27907928571426,LONG,SL,1018,-503.32028714286423,1.0,3.563,2020-11-25 09:35:00-05:00,2020-11-25 09:30:00-05:00,4.909207142857143
298.81,298.3260078571429,298.3260078571429,LONG,SL,1033,-503.5793835714037,1.0,3.6155,2020-11-27 09:35:00-05:00,2020-11-27 09:30:00-05:00,4.839921428571431
300.95,301.36692,301.36692,SHORT,SL,1199,-504.08358000000555,1.0,4.1965,2020-12-01 09:35:00-05:00,2020-12-01 09:30:00-05:00,4.169200000000005
301.27,301.6702778571428,301.6702778571428,SHORT,SL,1249,-504.3185435714064,1.0,4.3715,2020-12-02 09:35:00-05:00,2020-12-02 09:30:00-05:00,4.002778571428577
304.9,304.5059721428571,304.5059721428571,LONG,SL,1268,-504.06532285716355,1.0,4.438,2020-12-03 09:35:00-05:00,2020-12-03 09:30:00-05:00,3.940278571428572
303.84,304.2163492857143,304.2163492857143,SHORT,SL,1328,-504.43985142858753,1.0,4.648,2020-12-04 09:35:00-05:00,2020-12-04 09:30:00-05:00,3.7634928571428565
306.22,307.26,305.85550714285716,LONG,EOD,1371,1421.04149999995,2.853279507730748,4.7985,2020-12-07 09:35:00-05:00,2020-12-07 09:30:00-05:00,3.6449285714285713
306.15,306.5044214285714,306.5044214285714,SHORT,SL,1410,-504.6692142856928,1.0,4.9350000000000005,2020-12-08 09:35:00-05:00,2020-12-08 09:30:00-05:00,3.5442142857142875
307.2101,307.5753785714286,307.5753785714286,SHORT,SL,1368,-504.4890857142914,1.0,4.788,2020-12-09 09:35:00-05:00,2020-12-09 09:30:00-05:00,3.652785714285719
300.0,300.4119928571429,300.4119928571429,SHORT,SL,1213,-503.9928357143101,1.0,4.2455,2020-12-11 09:40:00-05:00,2020-12-11 09:30:00-05:00,4.119928571428582
303.78,303.83,303.35954285714286,LONG,EOD,1189,55.288500000013514,0.11891818428924335,4.1615,2020-12-14 09:35:00-05:00,2020-12-14 09:30:00-05:00,4.204571428571439
306.83,307.25,306.41354285714283,LONG,EOD,1200,499.8000000000191,1.0085071350164747,4.2,2020-12-15 15:00:00-05:00,2020-12-15 09:30:00-05:00,4.164571428571439
307.14,307.54238571428573,307.54238571428573,SHORT,SL,1242,-504.11005714289195,1.0,4.347,2020-12-16 09:35:00-05:00,2020-12-16 09:30:00-05:00,4.0238571428571515
311.15,309.85,311.54734285714284,SHORT,EOD,1258,1630.9969999999428,3.271733659308125,4.4030000000000005,2020-12-18 09:35:00-05:00,2020-12-18 09:30:00-05:00,3.9734285714285824
307.85,307.4690142857143,307.4690142857143,LONG,SL,1312,-504.4452571428568,1.0,4.5920000000000005,2020-12-21 09:35:00-05:00,2020-12-21 09:30:00-05:00,3.8098571428571524
309.02,309.41484285714284,309.41484285714284,SHORT,SL,1266,-504.3020571428635,1.0,4.431,2020-12-22 09:35:00-05:00,2020-12-22 09:30:00-05:00,3.948428571428581
309.035,309.4299892857143,309.4299892857143,SHORT,SL,1265,-504.0889464285929,1.0,4.4275,2020-12-23 09:35:00-05:00,2020-12-23 09:30:00-05:00,3.9498928571428684
309.1325,308.7389678571428,308.7389678571428,LONG,SL,1270,-504.23082142860375,1.0,4.445,2020-12-24 09:35:00-05:00,2020-12-24 09:30:00-05:00,3.9353214285714393
311.54,311.93224642857143,311.93224642857143,SHORT,SL,1274,-504.18094999997805,1.0,4.4590000000000005,2020-12-28 09:50:00-05:00,2020-12-28 09:30:00-05:00,3.922464285714292
314.63,314.2257535714286,314.2257535714286,LONG,SL,1236,-503.974585714265,1.0,4.3260000000000005,2020-12-29 09:35:00-05:00,2020-12-29 09:30:00-05:00,4.042464285714293
313.49,312.9,313.8871392857143,SHORT,EOD,1259,738.40350000004,1.4856248707273765,4.4065,2020-12-30 09:35:00-05:00,2020-12-30 09:30:00-05:00,3.9713928571428636
312.6014,312.9557535714286,312.9557535714286,SHORT,SL,1411,-504.9313892857397,1.0,4.9385,2020-12-31 09:35:00-05:00,2020-12-31 09:30:00-05:00,3.5435357142857202
314.22,314.54892500000005,314.54892500000005,SHORT,SL,1520,-505.28600000004036,1.0,5.32,2021-01-04 09:35:00-05:00,2021-01-04 09:30:00-05:00,3.289250000000006
309.43,311.77,309.0616464285714,LONG,EOD,1357,3170.630499999966,6.352592132946248,4.7495,2021-01-05 09:35:00-05:00,2021-01-05 09:30:00-05:00,3.6835357142857226
311.47,315.38639285714294,311.07836071428574,LONG,TP,1276,4992.851285714352,10.0,4.466,2021-01-07 09:35:00-05:00,2021-01-07 09:30:00-05:00,3.916392857142861
317.82,317.39460357142855,317.39460357142855,LONG,SL,1175,-503.95330357144906,1.0,4.1125,2021-01-08 09:40:00-05:00,2021-01-08 09:30:00-05:00,4.253964285714285
315.12,315.563325,315.563325,SHORT,SL,1127,-503.57177500001774,1.0,3.9445,2021-01-11 09:35:00-05:00,2021-01-11 09:30:00-05:00,4.433249999999999
315.26,314.81253214285715,314.81253214285715,LONG,SL,1117,-503.7310964285521,1.0,3.9095,2021-01-12 09:35:00-05:00,2021-01-12 09:30:00-05:00,4.474678571428569
314.84,314.403175,314.403175,LONG,SL,1144,-503.73179999999877,1.0,4.0040000000000004,2021-01-13 09:50:00-05:00,2021-01-13 09:30:00-05:00,4.368249999999997
316.9793,316.54658571428575,316.54658571428575,LONG,SL,1155,-503.82749999998066,1.0,4.0425,2021-01-14 09:35:00-05:00,2021-01-14 09:30:00-05:00,4.327142857142856
315.0912,314.6492471428572,314.6492471428572,LONG,SL,1131,-503.807181428549,1.0,3.9585,2021-01-15 09:35:00-05:00,2021-01-15 09:30:00-05:00,4.419528571428572
315.09,316.43,314.6342614285714,LONG,EOD,1097,1466.140500000035,2.9402821793195932,3.8395,2021-01-19 12:35:00-05:00,2021-01-19 09:30:00-05:00,4.557385714285715
320.46,323.74,319.98840428571424,LONG,EOD,1060,3473.090000000031,6.955109854990482,3.71,2021-01-20 09:35:00-05:00,2021-01-20 09:30:00-05:00,4.715957142857145
324.09,324.60198857142854,324.60198857142854,SHORT,SL,976,-503.1168457142747,1.0,3.416,2021-01-21 09:35:00-05:00,2021-01-21 09:30:00-05:00,5.119885714285715
324.81,325.3308457142857,325.3308457142857,SHORT,SL,959,-502.84753999999856,1.0,3.3565,2021-01-22 10:35:00-05:00,2021-01-22 09:30:00-05:00,5.2084571428571405
329.91,329.3940828571429,329.3940828571429,LONG,SL,969,-503.31521142854916,1.0,3.3915,2021-01-25 09:35:00-05:00,2021-01-25 09:30:00-05:00,5.159171428571426
329.23,328.7226542857143,328.7226542857143,LONG,SL,985,-503.1830285714056,1.0,3.4475000000000002,2021-01-26 09:35:00-05:00,2021-01-26 09:30:00-05:00,5.073457142857137
322.98,323.47798857142857,323.47798857142857,SHORT,SL,1004,-503.49452571426434,1.0,3.5140000000000002,2021-01-27 09:35:00-05:00,2021-01-27 09:30:00-05:00,4.979885714285708
321.24,320.72301142857145,320.72301142857145,LONG,SL,967,-503.31244857141326,1.0,3.3845,2021-01-28 09:35:00-05:00,2021-01-28 09:30:00-05:00,5.16988571428571
320.14,319.6156642857143,319.6156642857143,LONG,SL,953,-503.0274357142837,1.0,3.3355,2021-01-29 10:20:00-05:00,2021-01-29 09:30:00-05:00,5.243357142857142
319.39,318.84844,318.84844,LONG,SL,923,-503.09038000000373,1.0,3.2305,2021-02-01 10:35:00-05:00,2021-02-01 09:30:00-05:00,5.4155999999999995
326.1,327.74,325.5200828571429,LONG,EOD,862,1410.6629999999882,2.8279902054973216,3.017,2021-02-02 09:35:00-05:00,2021-02-02 09:30:00-05:00,5.799171428571428
328.34,328.9343457142857,328.9343457142857,SHORT,SL,841,-502.7882457143047,1.0,2.9435000000000002,2021-02-03 09:35:00-05:00,2021-02-03 09:30:00-05:00,5.943457142857142
327.06,327.6585242857143,327.6585242857143,SHORT,SL,835,-502.69027857143277,1.0,2.9225,2021-02-04 09:35:00-05:00,2021-02-04 09:30:00-05:00,5.985242857142855
330.495,331.09589285714287,331.09589285714287,SHORT,SL,832,-502.8548571428652,1.0,2.912,2021-02-05 09:35:00-05:00,2021-02-05 09:30:00-05:00,6.008928571428571
