entry_price,exit_price,stop_loss,direction,exit_reason,position_size,pnl,R:R,commission,entry_time,date,ATR,relative_volume,cumulative_pnl,equity
301.27,301.6702778571428,301.6702778571428,SHORT,SL,1249,-504.3185435714064,-1.0,4.3715,2020-12-02 09:35:00-05:00,2020-12-02 09:30:00-05:00,4.002778571428577,1.0279072390964084,105036.17186785683,155036.1718678568
307.2101,307.5753785714286,307.5753785714286,SHORT,SL,1368,-504.4890857142914,-1.0,4.788,2020-12-09 09:35:00-05:00,2020-12-09 09:30:00-05:00,3.652785714285719,1.1897957545444864,104531.68278214254,154531.68278214254
303.78,303.83,303.35954285714286,LONG,EOD,1189,55.28850000001352,0.1189181842892433,4.1615,2020-12-14 09:35:00-05:00,2020-12-14 09:30:00-05:00,4.204571428571439,1.1135648789018828,104586.97128214255,154586.97128214256
311.15,309.85,311.54734285714284,SHORT,EOD,1258,1630.9969999999428,3.271733659308125,4.4030000000000005,2020-12-18 09:35:00-05:00,2020-12-18 09:30:00-05:00,3.9734285714285824,1.3121308147709123,106217.9682821425,156217.96828214248
307.85,307.4690142857143,307.4690142857143,LONG,SL,1312,-504.4452571428568,-1.0,4.5920000000000005,2020-12-21 09:35:00-05:00,2020-12-21 09:30:00-05:00,3.809857142857152,1.4520408900310589,105713.52302499964,155713.52302499965
311.54,311.93224642857143,311.93224642857143,SHORT,SL,1274,-504.18094999997805,-1.0,4.4590000000000005,2020-12-28 09:50:00-05:00,2020-12-28 09:30:00-05:00,3.922464285714292,1.0943872672586283,105209.34207499966,155209.34207499964
314.63,314.2257535714286,314.2257535714286,LONG,SL,1236,-503.974585714265,-1.0,4.3260000000000005,2020-12-29 09:35:00-05:00,2020-12-29 09:30:00-05:00,4.042464285714293,1.0209208953260631,104705.36748928539,154705.3674892854
314.22,314.54892500000005,314.54892500000005,SHORT,SL,1520,-505.2860000000404,-1.0,5.32,2021-01-04 09:35:00-05:00,2021-01-04 09:30:00-05:00,3.289250000000006,1.3717796132071738,104200.08148928535,154200.08148928534
309.43,311.77,309.0616464285714,LONG,EOD,1357,3170.630499999966,6.352592132946248,4.7495,2021-01-05 09:35:00-05:00,2021-01-05 09:30:00-05:00,3.6835357142857226,1.2563368145610427,107370.71198928532,157370.7119892853
311.47,315.03,311.07836071428574,LONG,EOD,1276,4538.09399999993,9.08999717305439,4.466,2021-01-07 09:35:00-05:00,2021-01-07 09:30:00-05:00,3.916392857142861,1.8174238559378932,111908.80598928525,161908.80598928523
317.82,317.39460357142855,317.39460357142855,LONG,SL,1175,-503.95330357144906,-1.0,4.1125,2021-01-08 09:40:00-05:00,2021-01-08 09:30:00-05:00,4.253964285714285,1.3522147169859204,111404.85268571379,161404.8526857138
315.12,315.563325,315.563325,SHORT,SL,1127,-503.57177500001774,-1.0,3.9445,2021-01-11 09:35:00-05:00,2021-01-11 09:30:00-05:00,4.433249999999999,1.285599262095755,110901.28091071377,160901.28091071377
315.09,316.43,314.6342614285714,LONG,EOD,1097,1466.140500000035,2.940282179319593,3.8395,2021-01-19 12:35:00-05:00,2021-01-19 09:30:00-05:00,4.557385714285715,1.159537942663542,112367.42141071381,162367.4214107138
320.46,323.74,319.98840428571424,LONG,EOD,1060,3473.090000000031,6.955109854990482,3.71,2021-01-20 09:35:00-05:00,2021-01-20 09:30:00-05:00,4.715957142857145,1.1091160756020206,115840.51141071384,165840.51141071384
322.98,323.47798857142857,323.47798857142857,SHORT,SL,1004,-503.49452571426434,-1.0,3.514,2021-01-27 09:35:00-05:00,2021-01-27 09:30:00-05:00,4.979885714285708,1.4901800957930842,115337.01688499957,165337.01688499958
319.39,318.84844,318.84844,LONG,SL,923,-503.0903800000037,-1.0,3.2305,2021-02-01 10:35:00-05:00,2021-02-01 09:30:00-05:00,5.4156,1.354325518590466,114833.92650499956,164833.92650499957
326.1,327.74,325.5200828571429,LONG,EOD,862,1410.6629999999882,2.8279902054973216,3.017,2021-02-02 09:35:00-05:00,2021-02-02 09:30:00-05:00,5.799171428571428,1.1094971294486895,116244.58950499955,166244.58950499955
328.34,328.9343457142857,328.9343457142857,SHORT,SL,841,-502.7882457143047,-1.0,2.9435,2021-02-03 09:35:00-05:00,2021-02-03 09:30:00-05:00,5.943457142857142,1.424566298006133,115741.80125928525,165741.80125928525
337.83,337.3129464285714,337.3129464285714,LONG,SL,967,-503.37530357141947,-1.0,3.3845,2021-02-16 09:45:00-05:00,2021-02-16 09:30:00-05:00,5.170535714285713,1.0713080533961534,115238.42595571383,165238.42595571384
331.81,332.3199821428572,332.3199821428572,SHORT,SL,980,-503.2125000000114,-1.0,3.43,2021-02-17 09:35:00-05:00,2021-02-17 09:30:00-05:00,5.099821428571431,1.0386134888975045,114735.21345571382,164735.21345571382
330.44,329.95773214285714,329.95773214285714,LONG,SL,1036,-503.2555000000011,-1.0,3.626,2021-02-18 09:35:00-05:00,2021-02-18 09:30:00-05:00,4.822678571428575,1.0322404505371283,114231.95795571382,164231.95795571382
325.75,326.1844821428571,326.1844821428571,SHORT,SL,1150,-503.67946428568894,-1.0,4.025,2021-02-22 09:35:00-05:00,2021-02-22 09:30:00-05:00,4.344821428571428,1.383229066040136,113728.27849142814,163728.27849142812
315.58,316.0034107142857,316.0034107142857,SHORT,SL,1180,-503.7546428571192,-1.0,4.13,2021-02-23 09:35:00-05:00,2021-02-23 09:30:00-05:00,4.234107142857141,2.5546848069348296,113224.52384857101,163224.523848571
319.9,324.11,319.414875,LONG,EOD,1030,4332.695000000038,8.678175727905572,3.605,2021-02-24 11:05:00-05:00,2021-02-24 09:30:00-05:00,4.851249999999998,1.9103703521702489,117557.21884857105,167557.21884857106
323.1,322.5828392857144,322.5828392857144,LONG,SL,966,-502.9582499999806,-1.0,3.381,2021-02-25 09:35:00-05:00,2021-02-25 09:30:00-05:00,5.171607142857141,1.4619082620541146,117054.26059857107,167054.26059857107
316.76,316.1785535714285,316.1785535714285,LONG,SL,859,-502.4689821428664,-1.0,3.0065,2021-02-26 09:35:00-05:00,2021-02-26 09:30:00-05:00,5.814464285714284,2.1623514616420927,116551.7916164282,166551.7916164282
318.74,319.3596428571429,319.3596428571429,SHORT,SL,806,-502.2531428571599,-1.0,2.821,2021-03-01 09:35:00-05:00,2021-03-01 09:30:00-05:00,6.196428571428568,1.5079206741855538,116049.53847357105,166049.53847357107
322.95,318.3727,323.62142857142857,SHORT,EOD,744,3402.907199999985,6.81725531914884,2.604,2021-03-02 09:35:00-05:00,2021-03-02 09:30:00-05:00,6.71428571428571,1.0658173259641468,119452.44567357104,169452.44567357103
310.87,310.1464092857143,310.1464092857143,LONG,SL,690,-501.6925928571371,-1.0,2.415,2021-03-04 09:35:00-05:00,2021-03-04 09:30:00-05:00,7.2359071428571395,1.741531881466923,118950.7530807139,168950.7530807139
305.3,306.0882335714286,306.0882335714286,SHORT,SL,634,-501.959084285718,-1.0,2.219,2021-03-05 09:35:00-05:00,2021-03-05 09:30:00-05:00,7.882335714285712,1.9312672287192905,118448.79399642818,168448.7939964282
305.69,306.5365835714286,306.5365835714286,SHORT,SL,590,-501.5493071428716,-1.0,2.065,2021-03-08 09:35:00-05:00,2021-03-08 09:30:00-05:00,8.465835714285712,1.818284034354934,117947.24468928532,167947.24468928532
308.19,307.304845,307.304845,LONG,SL,564,-501.20141999999856,-1.0,1.974,2021-03-09 09:35:00-05:00,2021-03-09 09:30:00-05:00,8.851549999999994,1.4877786183854278,117446.04326928532,167446.04326928532
314.83,315.7797192857143,315.7797192857143,SHORT,SL,526,-501.3933442857266,-1.0,1.841,2021-03-10 09:35:00-05:00,2021-03-10 09:30:00-05:00,9.497192857142856,1.4710885447356965,116944.6499249996,166944.6499249996
317.13,318.13,316.1699164285714,LONG,EOD,520,518.18,1.0415759937564828,1.82,2021-03-11 10:45:00-05:00,2021-03-11 09:30:00-05:00,9.600835714285711,1.0770071153368248,117462.82992499959,167462.8299249996
313.41,312.5480664285715,312.5480664285715,LONG,SL,580,-501.95147142855967,-1.0,2.03,2021-03-19 10:50:00-04:00,2021-03-19 09:30:00-04:00,8.619335714285711,1.0056324710883904,116960.87845357103,166960.87845357103
316.43,318.95,315.8186857142857,LONG,EOD,817,2055.980499999985,4.122265844082974,2.8595,2021-03-31 09:35:00-04:00,2021-03-31 09:30:00-04:00,6.113142857142845,1.0365737709904477,119016.85895357102,169016.858953571
323.6999,324.55,323.097015,LONG,EOD,829,701.831399999998,1.410053326919689,2.9015,2021-04-01 09:35:00-04:00,2021-04-01 09:30:00-04:00,6.02884999999999,2.0811952997408323,119718.69035357102,169718.69035357103
339.41,339.84492,339.84492,SHORT,SL,1149,-503.74457999997344,-1.0,4.0215000000000005,2021-04-26 09:35:00-04:00,2021-04-26 09:30:00-04:00,4.349199999999996,1.1550458134119626,119214.94577357105,169214.94577357103
341.66,340.22,342.0874192857143,SHORT,EOD,1169,1679.2684999999974,3.3690571486346244,4.0915,2021-04-29 09:35:00-04:00,2021-04-29 09:30:00-04:00,4.274192857142855,1.4822176649351189,120894.21427357104,170894.21427357104
338.33,337.8918671428571,337.8918671428571,LONG,SL,1141,-503.9030900000207,-1.0,3.9935,2021-04-30 09:35:00-04:00,2021-04-30 09:30:00-04:00,4.38132857142857,1.2348920617679815,120390.31118357102,170390.311183571
338.57,339.00456142857144,339.00456142857144,SHORT,SL,1150,-503.7706428571581,-1.0,4.025,2021-05-03 09:35:00-04:00,2021-05-03 09:30:00-04:00,4.3456142857142845,1.0503042580039763,119886.54054071386,169886.54054071388
332.1,330.15,332.5432042857143,SHORT,EOD,1128,2195.6520000000514,4.399776949036949,3.948,2021-05-04 09:40:00-04:00,2021-05-04 09:30:00-04:00,4.432042857142855,2.307077983060624,122082.1925407139,172082.1925407139
327.44,327.9118257142857,327.9118257142857,SHORT,SL,1059,-503.3699314285863,-1.0,3.7065,2021-05-06 09:35:00-04:00,2021-05-06 09:30:00-04:00,4.718257142857141,1.2640950496763688,121578.82260928531,171578.8226092853
333.1,333.59082571428576,333.59082571428576,SHORT,SL,1018,-503.2235771428769,-1.0,3.563,2021-05-07 14:00:00-04:00,2021-05-07 09:30:00-04:00,4.908257142857138,1.7019437318289807,121075.59903214243,171075.59903214243
330.65,325.61,331.14398,SHORT,EOD,1012,5096.937999999963,10.202842220332284,3.5420000000000003,2021-05-10 09:35:00-04:00,2021-05-10 09:30:00-04:00,4.939799999999996,1.43840209839954,126172.5370321424,176172.5370321424
321.62,321.089795,321.089795,LONG,SL,943,-503.28381500002223,-1.0,3.3005,2021-05-12 09:35:00-04:00,2021-05-12 09:30:00-04:00,5.30205,1.502820510733094,125669.25321714238,175669.25321714237
321.03,320.479795,320.479795,LONG,SL,908,-502.7641400000049,-1.0,3.178,2021-05-13 09:35:00-04:00,2021-05-13 09:30:00-04:00,5.502050000000005,1.2266164296382942,125166.48907714238,175166.48907714238
323.2197,322.66540214285715,322.66540214285715,LONG,SL,902,-503.13366714284354,-1.0,3.157,2021-05-14 09:40:00-04:00,2021-05-14 09:30:00-04:00,5.542978571428575,1.2534088122984948,124663.35540999954,174663.35540999955
317.94,317.3209157142857,317.3209157142857,LONG,SL,807,-502.42551857142377,-1.0,2.8245,2021-05-19 09:35:00-04:00,2021-05-19 09:30:00-04:00,6.190842857142859,1.15262258781213,124160.92989142811,174160.9298914281
332.81,335.68,332.3748221428572,LONG,EOD,1148,3290.742000000005,6.5950046696838776,4.018,2021-06-04 09:35:00-04:00,2021-06-04 09:30:00-04:00,4.351778571428574,1.1526781962698838,127451.67189142811,177451.67189142812
338.21,337.8294778571428,337.8294778571428,LONG,SL,1313,-504.221073571451,-1.0,4.5955,2021-06-10 09:35:00-04:00,2021-06-10 09:30:00-04:00,3.805221428571445,1.0001162749591863,126947.45081785666,176947.45081785665
343.03,342.19,343.35759357142854,SHORT,EOD,1526,1276.498999999962,2.5641528810743006,5.341,2021-06-15 10:25:00-04:00,2021-06-15 09:30:00-04:00,3.275935714285729,1.2058663219467691,128223.94981785663,178223.94981785663
341.08,345.34,340.7192278571428,LONG,EOD,1385,5895.252499999988,11.808007032534393,4.8475,2021-06-17 09:35:00-04:00,2021-06-17 09:30:00-04:00,3.6077214285714416,1.1143058824841905,134119.2023178566,184119.2023178566
344.56,344.1717992857143,344.1717992857143,LONG,SL,1287,-504.1188192856802,-1.0,4.5045,2021-06-18 09:40:00-04:00,2021-06-18 09:30:00-04:00,3.8820071428571534,2.8978405474100617,133615.08349857092,183615.08349857092
341.03,341.4289871428571,341.4289871428571,SHORT,SL,1253,-504.31639000001127,-1.0,4.3855,2021-06-21 09:35:00-04:00,2021-06-21 09:30:00-04:00,3.989871428571437,1.6358407381883195,133110.7671085709,183110.7671085709
344.91,344.50969142857144,344.50969142857144,LONG,SL,1249,-504.3569057142985,-1.0,4.3715,2021-06-22 09:35:00-04:00,2021-06-22 09:30:00-04:00,4.003085714285724,1.1542223842536046,132606.4102028566,182606.4102028566
352.05,351.681,351.681,LONG,SL,1355,-504.7375000000382,-1.0,4.7425,2021-06-28 09:35:00-04:00,2021-06-28 09:30:00-04:00,3.6900000000000057,1.118535075637242,132101.67270285657,182101.67270285657
354.19,354.5600707142857,354.5600707142857,SHORT,SL,1351,-504.6940349999844,-1.0,4.7285,2021-06-30 09:35:00-04:00,2021-06-30 09:30:00-04:00,3.7007071428571408,1.023067242590609,131596.97866785657,181596.97866785657
361.33,361.6992135714286,361.6992135714286,SHORT,SL,1354,-504.6541757143085,-1.0,4.739,2021-07-07 09:35:00-04:00,2021-07-07 09:30:00-04:00,3.692135714285716,1.3341404891659938,131092.32449214227,181092.32449214227
356.48,356.1291435714286,356.1291435714286,LONG,SL,1425,-504.9579107142918,-1.0,4.9875,2021-07-08 09:35:00-04:00,2021-07-08 09:30:00-04:00,3.508564285714288,1.82791273943524,130587.36658142798,180587.36658142798
353.07,353.4341064285714,353.4341064285714,SHORT,SL,1373,-504.7236264285373,-1.0,4.8055,2021-07-19 09:50:00-04:00,2021-07-19 09:30:00-04:00,3.641064285714285,1.7831868169922678,130082.64295499945,180082.64295499946
354.4,354.78146357142856,354.78146357142856,SHORT,SL,1310,-504.3022785714434,-1.0,4.585,2021-07-20 09:35:00-04:00,2021-07-20 09:30:00-04:00,3.814635714285714,1.264823397737378,129578.34067642801,179578.340676428
358.88,361.46,358.4690357142857,LONG,EOD,1216,3133.023999999981,6.277917789171984,4.256,2021-07-21 09:35:00-04:00,2021-07-21 09:30:00-04:00,4.109642857142855,1.1026428404198676,132711.364676428,182711.364676428
363.65,363.2292257142857,363.2292257142857,LONG,SL,1188,-504.0378514285736,-1.0,4.158,2021-07-30 09:35:00-04:00,2021-07-30 09:30:00-04:00,4.207742857142852,1.379899123339724,132207.3268249994,182207.3268249994
365.01,365.3464957142857,365.3464957142857,SHORT,SL,1485,-504.8936357142911,-1.0,5.1975,2021-08-17 09:55:00-04:00,2021-08-17 09:30:00-04:00,3.3649571428571425,1.6762303755539802,131702.43318928513,181702.43318928513
361.47,361.11532142857146,361.11532142857146,LONG,SL,1409,-504.6736071428477,-1.0,4.9315,2021-08-19 09:35:00-04:00,2021-08-19 09:30:00-04:00,3.546785714285716,1.490781534289489,131197.7595821423,181197.7595821423
365.61,367.75,365.2341785714286,LONG,EOD,1330,2841.544999999981,5.694193671006133,4.655,2021-08-20 09:45:00-04:00,2021-08-20 09:30:00-04:00,3.7582142857142906,1.2248370254680307,134039.30458214227,184039.30458214227
369.65,373.2,369.2658214285714,LONG,EOD,1301,4613.996500000015,9.240494561681327,4.5535,2021-08-23 09:35:00-04:00,2021-08-23 09:30:00-04:00,3.84178571428572,1.1778559454124342,138653.30108214228,188653.30108214228
378.98,379.37928571428574,379.37928571428574,SHORT,SL,1252,-504.2877142857273,-1.0,4.382,2021-08-31 09:35:00-04:00,2021-08-31 09:30:00-04:00,3.992857142857145,1.2099648149919164,138149.01336785656,188149.01336785656
381.94,381.5520785714286,381.5520785714286,LONG,SL,1288,-504.15079999998505,-1.0,4.508,2021-09-01 09:35:00-04:00,2021-09-01 09:30:00-04:00,3.879214285714288,1.0511826851262411,137644.8625678566,187644.8625678566
380.55,381.59,380.1579,LONG,EOD,1275,1321.5374999999535,2.6523845957661063,4.4625,2021-09-03 09:55:00-04:00,2021-09-03 09:30:00-04:00,3.921000000000004,1.28087238206228,138966.40006785654,188966.40006785654
378.54,376.36,378.8653128571429,SHORT,EOD,1536,3343.1040000000103,6.701241442303523,5.376,2021-09-13 09:35:00-04:00,2021-09-13 09:30:00-04:00,3.253128571428578,1.157722918646692,142309.50406785656,192309.50406785656
377.61,375.18,377.9345628571429,SHORT,EOD,1540,3736.810000000011,7.486993494546998,5.39,2021-09-14 09:35:00-04:00,2021-09-14 09:30:00-04:00,3.2456285714285724,1.4276347135274563,146046.31406785655,196046.31406785655
375.06,375.40384857142857,375.40384857142857,SHORT,SL,1454,-505.0448228571352,-1.0,5.089,2021-09-15 09:35:00-04:00,2021-09-15 09:30:00-04:00,3.4384857142857186,1.1510911223598634,145541.26924499942,195541.26924499942
377.45,378.34,377.0811157142857,LONG,EOD,1355,1201.2074999999816,2.412680709010614,4.7425,2021-09-16 13:55:00-04:00,2021-09-16 09:30:00-04:00,3.688842857142865,1.0742413030202205,146742.4767449994,196742.4767449994
376.665,373.82,377.0437771428572,SHORT,EOD,1320,3750.780000000036,7.511012883565447,4.62,2021-09-17 09:35:00-04:00,2021-09-17 09:30:00-04:00,3.787771428571436,1.376819525082347,150493.25674499944,200493.25674499944
369.08,368.6951514285714,368.6951514285714,LONG,SL,1299,-504.4647942857033,-1.0,4.5465,2021-09-20 09:45:00-04:00,2021-09-20 09:30:00-04:00,3.848485714285719,2.1533452346575435,149988.79195071373,199988.79195071373
366.28,366.72884857142856,366.72884857142856,SHORT,SL,1113,-503.4639600000144,-1.0,3.8955,2021-09-21 10:05:00-04:00,2021-09-21 09:30:00-04:00,4.4884857142857175,1.2132551480014362,149485.3279907137,199485.3279907137
370.27,370.7467242857143,370.7467242857143,SHORT,SL,1048,-503.2750514285689,-1.0,3.668,2021-09-23 09:35:00-04:00,2021-09-23 09:30:00-04:00,4.767242857142861,1.172390564307493,148982.05293928515,198982.05293928515
371.09,370.6037757142857,370.6037757142857,LONG,SL,1028,-503.436565714286,-1.0,3.598,2021-09-24 09:35:00-04:00,2021-09-24 09:30:00-04:00,4.86224285714286,1.0956811505516186,148478.61637357087,198478.61637357087
369.29,369.78129571428576,369.78129571428576,SHORT,SL,1017,-503.2072414285984,-1.0,3.5595,2021-09-27 09:35:00-04:00,2021-09-27 09:30:00-04:00,4.912957142857144,1.136440653955616,147975.40913214226,197975.40913214226
365.06,359.85,365.57358285714287,SHORT,EOD,973,5065.92449999998,10.144419595669447,3.4055,2021-09-28 09:35:00-04:00,2021-09-28 09:30:00-04:00,5.135828571428569,1.4192158803260553,153041.33363214225,203041.33363214225
362.049,361.48170285714286,361.48170285714286,LONG,SL,881,-502.8722828571179,-1.0,3.0835,2021-09-29 09:45:00-04:00,2021-09-29 09:30:00-04:00,5.672971428571425,1.6710352386611584,152538.46134928515,202538.46134928515
362.34,361.75981,361.75981,LONG,SL,861,-502.5570900000138,-1.0,3.0135,2021-09-30 09:35:00-04:00,2021-09-30 09:30:00-04:00,5.801900000000002,1.0643657422523294,152035.90425928513,202035.90425928513
357.57,358.1491542857143,358.1491542857143,SHORT,SL,863,-502.8306485714495,-1.0,3.0205,2021-10-01 09:35:00-04:00,2021-10-01 09:30:00-04:00,5.791542857142856,1.047740136936364,151533.07361071368,201533.07361071368
355.0709,354.44088857142856,354.44088857142856,LONG,SL,793,-502.3745628571486,-1.0,2.7755,2021-10-05 09:35:00-04:00,2021-10-05 09:30:00-04:00,6.300114285714285,1.0630240216540263,151030.69904785653,201030.69904785653
355.09,354.44606,354.44606,LONG,SL,776,-502.4134399999895,-1.0,2.716,2021-10-06 09:35:00-04:00,2021-10-06 09:30:00-04:00,6.439399999999998,1.1979920267813284,150528.28560785652,200528.28560785652
364.13,363.4708814285714,363.4708814285714,LONG,SL,758,-502.2648771428518,-1.0,2.653,2021-10-07 09:35:00-04:00,2021-10-07 09:30:00-04:00,6.591185714285716,1.2035338614328948,150026.02073071367,200026.02073071367
381.08,380.6242385714286,380.6242385714286,LONG,SL,1097,-503.8097871428331,-1.0,3.8395,2021-10-26 09:35:00-04:00,2021-10-26 09:30:00-04:00,4.557614285714282,1.2882396513864298,149522.21094357083,199522.21094357083
380.31,379.8869171428572,379.8869171428572,LONG,SL,1181,-503.7943542856996,-1.0,4.1335,2021-10-27 09:40:00-04:00,2021-10-27 09:30:00-04:00,4.230828571428568,1.0850556568664165,149018.41658928513,199018.41658928513
381.61,382.0387257142857,382.0387257142857,SHORT,SL,1166,-503.9751828571148,-1.0,4.081,2021-10-28 09:35:00-04:00,2021-10-28 09:30:00-04:00,4.287257142857137,1.0262865495126186,148514.44140642803,198514.44140642803
381.6,386.08,381.1653928571429,LONG,EOD,1150,5147.974999999956,10.30816007888881,4.025,2021-10-29 09:35:00-04:00,2021-10-29 09:30:00-04:00,4.346071428571427,1.2042756539820734,153662.41640642798,203662.41640642798
385.91,386.3494642857143,386.3494642857143,SHORT,SL,1137,-503.6503928571362,-1.0,3.9795,2021-11-01 09:35:00-04:00,2021-11-01 09:30:00-04:00,4.394642857142856,1.2222970183962727,153158.76601357083,203158.76601357083
388.8492,389.2567357142857,389.2567357142857,SHORT,SL,1226,-503.9297857142684,-1.0,4.291,2021-11-03 09:35:00-04:00,2021-11-03 09:30:00-04:00,4.075357142857143,1.0446099341562962,152654.83622785655,202654.83622785655
400.48,400.03821428571433,400.03821428571433,LONG,SL,1131,-503.6181428571109,-1.0,3.9585,2021-11-05 09:35:00-04:00,2021-11-05 09:30:00-04:00,4.41785714285714,1.0127606756094494,152151.21808499945,202151.21808499945
399.18,398.7557142857143,398.7557142857143,LONG,SL,1178,-503.9315714285569,-1.0,4.123,2021-11-08 09:35:00-05:00,2021-11-08 09:30:00-05:00,4.2428571428571376,1.0432993454335782,151647.2865135709,201647.2865135709
391.03,391.47067857142855,391.47067857142855,SHORT,SL,1134,-503.6985000000069,-1.0,3.969,2021-11-10 13:15:00-05:00,2021-11-10 09:30:00-05:00,4.40678571428571,1.8690200426460293,151143.5880135709,201143.5880135709
406.63,406.1895742857143,406.1895742857143,LONG,SL,1135,-503.85568571427984,-1.0,3.9725,2021-11-22 09:35:00-05:00,2021-11-22 09:30:00-05:00,4.404257142857143,1.2763520629947025,150639.73232785662,200639.73232785662
396.96,397.4484971428572,397.4484971428572,SHORT,SL,1023,-503.3130771428852,-1.0,3.5805,2021-11-23 09:35:00-05:00,2021-11-23 09:30:00-05:00,4.8849714285714265,1.566735887473125,150136.41925071372,200136.41925071372
393.37,393.86917571428575,393.86917571428575,SHORT,SL,1001,-503.1783900000266,-1.0,3.5035000000000003,2021-11-24 09:35:00-05:00,2021-11-24 09:30:00-05:00,4.991757142857141,1.018909141224377,149633.2408607137,199633.2408607137
397.28,396.7720385714285,396.7720385714285,LONG,SL,984,-503.2780457142913,-1.0,3.444,2021-11-26 09:35:00-05:00,2021-11-26 09:30:00-05:00,5.079614285714285,1.491855505304781,149129.96281499942,199129.96281499942
395.37,395.91574714285713,395.91574714285713,SHORT,SL,916,-503.1103828571255,-1.0,3.206,2021-11-29 09:35:00-05:00,2021-11-29 09:30:00-05:00,5.45747142857143,1.5485601229242565,148626.8524321423,198626.8524321423
399.14,398.53811,398.53811,LONG,SL,830,-502.4737000000214,-1.0,2.905,2021-11-30 09:45:00-05:00,2021-11-30 09:30:00-05:00,6.018900000000002,1.1411849387070976,148124.37873214227,198124.37873214227
396.94,397.5689614285714,397.5689614285714,SHORT,SL,794,-502.1743742857036,-1.0,2.779,2021-12-01 09:35:00-05:00,2021-12-01 09:30:00-05:00,6.289614285714289,1.2201568498104602,147622.20435785656,197622.20435785656
387.03,386.36346714285713,386.36346714285713,LONG,SL,750,-502.5246428571303,-1.0,2.625,2021-12-02 09:35:00-05:00,2021-12-02 09:30:00-05:00,6.665328571428574,1.706397534023871,147119.67971499942,197119.67971499942
380.92,381.68089,381.68089,SHORT,SL,657,-502.2042300000116,-1.0,2.2995,2021-12-06 09:35:00-05:00,2021-12-06 09:30:00-05:00,7.608900000000005,1.4491773582233456,146617.47548499942,196617.47548499942
393.99,397.95,393.1994314285714,LONG,EOD,632,2500.507999999987,5.009053158847534,2.212,2021-12-07 09:35:00-05:00,2021-12-07 09:30:00-05:00,7.905685714285722,1.305315588636648,149117.9834849994,199117.9834849994
396.27,397.1169257142857,397.1169257142857,SHORT,SL,590,-501.7511714285649,-1.0,2.065,2021-12-08 09:35:00-05:00,2021-12-08 09:30:00-05:00,8.469257142857149,1.1671608270423173,148616.23231357083,198616.23231357083
397.869,397.0110707142857,397.0110707142857,LONG,SL,582,-501.351844285726,-1.0,2.037,2021-12-10 09:35:00-05:00,2021-12-10 09:30:00-05:00,8.57929285714286,1.0135755085538918,148114.8804692851,198114.8804692851
388.5,387.6483207142857,387.6483207142857,LONG,SL,587,-501.99024071428425,-1.0,2.0545,2021-12-14 09:35:00-05:00,2021-12-14 09:30:00-05:00,8.516792857142857,1.2063430571256066,147612.89022857082,197612.89022857082
397.06,386.86,397.961535,SHORT,EOD,554,5648.8609999999935,11.314036615327987,1.939,2021-12-16 09:35:00-05:00,2021-12-16 09:30:00-05:00,9.015350000000003,1.064687003331234,153261.75122857082,203261.75122857082
385.14,384.2312864285714,384.2312864285714,LONG,SL,550,-501.7174642857101,-1.0,1.925,2021-12-17 09:45:00-05:00,2021-12-17 09:30:00-05:00,9.08713571428572,1.730854325727852,152760.03376428512,202760.03376428512
378.69,379.611785,379.611785,SHORT,SL,542,-501.5044699999999,-1.0,1.897,2021-12-20 10:55:00-05:00,2021-12-20 09:30:00-05:00,9.217850000000002,1.004870864921955,152258.5292942851,202258.5292942851
392.65,393.3452114285714,393.3452114285714,SHORT,SL,719,-502.3735171428655,-1.0,2.5165,2022-01-05 09:35:00-05:00,2022-01-05 09:30:00-05:00,6.952114285714292,1.385272709722702,151756.15577714224,201756.15577714224
384.97,384.2825014285714,384.2825014285714,LONG,SL,727,-502.3559614285859,-1.0,2.5445,2022-01-06 09:35:00-05:00,2022-01-06 09:30:00-05:00,6.874985714285722,1.7613394477646631,151253.79981571366,201253.79981571366
382.68,383.32432,383.32432,SHORT,SL,776,-502.7083199999949,-1.0,2.716,2022-01-07 09:35:00-05:00,2022-01-07 09:30:00-05:00,6.443200000000006,1.5769514942500666,150751.09149571366,200751.09149571366
373.05,373.6720342857143,373.6720342857143,SHORT,SL,803,-502.3040314285654,-1.0,2.8105,2022-01-10 09:35:00-05:00,2022-01-10 09:30:00-05:00,6.220342857142859,1.8526797093260947,150248.7874642851,200248.7874642851
377.96,378.63417714285714,378.63417714285714,SHORT,SL,741,-502.1587628571563,-1.0,2.5935,2022-01-11 09:40:00-05:00,2022-01-11 09:30:00-05:00,6.741771428571432,1.5029126958928414,149746.62870142795,199746.62870142795
376.74,376.0247635714286,376.0247635714286,LONG,SL,699,-502.3967635714196,-1.0,2.4465,2022-01-14 09:35:00-05:00,2022-01-14 09:30:00-05:00,7.152364285714291,1.2716464784132533,149244.23193785653,199244.23193785653
372.75,373.466875,373.466875,SHORT,SL,697,-502.1013750000111,-1.0,2.4395,2022-01-18 09:35:00-05:00,2022-01-18 09:30:00-05:00,7.168750000000005,1.116382390940839,148742.13056285653,198742.13056285653
361.24,360.3814128571429,360.3814128571429,LONG,SL,582,-501.7347171428427,-1.0,2.037,2022-01-21 11:20:00-05:00,2022-01-21 09:30:00-05:00,8.585871428571433,2.013313469843192,148240.39584571368,198240.39584571368
