symbol,timestamp,open,high,low,close,volume,trade_count,vwap,time,candle_direction,trading_day
QQQ,2024-10-21 14:00:00-04:00,494.8,494.9,494.62,494.75,229503.0,1608.0,494.719287,14:00:00,bearish,2024-10-21
QQQ,2024-10-21 14:05:00-04:00,494.74,494.75,494.3,494.39,320115.0,2049.0,494.4617,14:05:00,bearish,2024-10-21
QQQ,2024-10-21 14:10:00-04:00,494.4,494.72,494.31,494.58,141064.0,1483.0,494.52403,14:10:00,bullish,2024-10-21
QQQ,2024-10-21 14:15:00-04:00,494.56,494.815,494.52,494.62,238419.0,1634.0,494.678959,14:15:00,bullish,2024-10-21
QQQ,2024-10-21 14:20:00-04:00,494.65,494.69,493.8801,494.28,278362.0,2782.0,494.40543,14:20:00,bearish,2024-10-21
QQQ,2024-10-21 14:25:00-04:00,494.27,494.51,494.21,494.2127,118132.0,1572.0,494.32376,14:25:00,bearish,2024-10-21
QQQ,2024-10-21 14:30:00-04:00,494.21,494.4,494.041,494.32,188799.0,2222.0,494.176652,14:30:00,bullish,2024-10-21
QQQ,2024-10-21 14:35:00-04:00,494.3131,494.47,494.1505,494.205,95592.0,1276.0,494.268828,14:35:00,bearish,2024-10-21
QQQ,2024-10-21 14:40:00-04:00,494.21,494.22,493.84,493.89,204220.0,1703.0,493.991408,14:40:00,bearish,2024-10-21
QQQ,2024-10-21 14:45:00-04:00,493.88,494.21,493.83,494.1664,449386.0,1425.0,493.988157,14:45:00,bullish,2024-10-21
QQQ,2024-10-21 14:50:00-04:00,494.12,494.22,493.97,494.03,274136.0,1395.0,494.121445,14:50:00,bearish,2024-10-21
QQQ,2024-10-21 14:55:00-04:00,494.03,494.15,493.82,493.95,157174.0,2055.0,493.970207,14:55:00,bearish,2024-10-21
QQQ,2024-10-21 15:00:00-04:00,493.96,494.06,493.68,493.79,288820.0,1929.0,493.869783,15:00:00,bearish,2024-10-21
QQQ,2024-10-21 15:05:00-04:00,493.795,494.1699,493.785,494.1102,342665.0,2121.0,493.962309,15:05:00,bullish,2024-10-21
QQQ,2024-10-21 15:10:00-04:00,494.1505,494.64,494.1505,494.53,226018.0,2011.0,494.394977,15:10:00,bullish,2024-10-21
QQQ,2024-10-21 15:15:00-04:00,494.55,494.83,494.54,494.78,275724.0,1886.0,494.659614,15:15:00,bullish,2024-10-21
QQQ,2024-10-21 15:20:00-04:00,494.79,494.79,494.4,494.52,192991.0,1784.0,494.562674,15:20:00,bearish,2024-10-21
QQQ,2024-10-21 15:25:00-04:00,494.48,494.69,494.33,494.45,217518.0,2090.0,494.486444,15:25:00,bearish,2024-10-21
QQQ,2024-10-21 15:30:00-04:00,494.44,494.46,493.97,494.13,226824.0,2152.0,494.205641,15:30:00,bearish,2024-10-21
QQQ,2024-10-21 15:35:00-04:00,494.14,494.269,494.01,494.14,158795.0,1684.0,494.144988,15:35:00,bearish,2024-10-21
QQQ,2024-10-21 15:40:00-04:00,494.13,494.34,494.05,494.29,199353.0,1925.0,494.222018,15:40:00,bullish,2024-10-21
QQQ,2024-10-21 15:45:00-04:00,494.27,494.76,494.25,494.73,330592.0,3339.0,494.532973,15:45:00,bullish,2024-10-21
QQQ,2024-10-21 15:50:00-04:00,494.75,495.288,494.47,495.15,593720.0,6718.0,494.8044,15:50:00,bullish,2024-10-21
QQQ,2024-10-21 15:55:00-04:00,495.12,495.53,494.99,495.48,2126810.0,12114.0,495.27918,15:55:00,bullish,2024-10-21
QQQ,2024-10-22 09:30:00-04:00,492.72,493.1801,491.97,492.7099,1481204.0,13797.0,492.576664,09:30:00,bearish,2024-10-22
QQQ,2024-10-22 09:35:00-04:00,492.71,493.5691,492.51,493.2915,483411.0,5396.0,493.182404,09:35:00,bullish,2024-10-22
QQQ,2024-10-22 09:40:00-04:00,493.3309,494.08,493.12,493.74,422162.0,4679.0,493.661017,09:40:00,bullish,2024-10-22
QQQ,2024-10-22 09:45:00-04:00,493.79,494.57,493.7,493.965,443318.0,4397.0,494.166996,09:45:00,bullish,2024-10-22
QQQ,2024-10-22 09:50:00-04:00,493.96,494.21,493.39,494.1437,623582.0,5379.0,493.754099,09:50:00,bullish,2024-10-22
QQQ,2024-10-22 09:55:00-04:00,494.15,494.24,493.48,494.11,375742.0,4046.0,493.875671,09:55:00,bearish,2024-10-22
QQQ,2024-10-22 10:00:00-04:00,494.186,494.3,493.63,494.07,211126.0,3282.0,493.949624,10:00:00,bearish,2024-10-22
QQQ,2024-10-22 10:05:00-04:00,494.0941,495.5,494.0,494.86,680957.0,8168.0,495.005287,10:05:00,bullish,2024-10-22
QQQ,2024-10-22 10:10:00-04:00,494.82,495.34,494.54,495.33,339245.0,4534.0,494.903511,10:10:00,bullish,2024-10-22
QQQ,2024-10-22 10:15:00-04:00,495.32,495.47,494.97,495.02,378956.0,7557.0,495.19798,10:15:00,bearish,2024-10-22
QQQ,2024-10-22 10:20:00-04:00,495.03,495.11,494.2499,494.67,400392.0,3931.0,494.696863,10:20:00,bearish,2024-10-22
QQQ,2024-10-22 10:25:00-04:00,494.73,495.04,494.5949,494.7501,185203.0,2549.0,494.852636,10:25:00,bullish,2024-10-22
QQQ,2024-10-22 10:30:00-04:00,494.79,495.2999,494.79,494.97,175749.0,4112.0,495.013768,10:30:00,bullish,2024-10-22
QQQ,2024-10-22 10:35:00-04:00,494.96,495.31,494.6,494.64,202752.0,4360.0,494.939602,10:35:00,bearish,2024-10-22
QQQ,2024-10-22 10:40:00-04:00,494.63,494.95,494.27,494.27,195627.0,3781.0,494.572771,10:40:00,bearish,2024-10-22
QQQ,2024-10-22 10:45:00-04:00,494.2875,494.5,493.84,494.21,489774.0,5372.0,494.133094,10:45:00,bearish,2024-10-22
QQQ,2024-10-22 10:50:00-04:00,494.21,494.97,494.17,494.89,297609.0,4812.0,494.587586,10:50:00,bullish,2024-10-22
QQQ,2024-10-22 10:55:00-04:00,494.92,495.1,494.69,494.87,298114.0,5222.0,494.854871,10:55:00,bearish,2024-10-22
QQQ,2024-10-22 11:00:00-04:00,494.87,495.31,494.8,494.9,272188.0,4236.0,495.024418,11:00:00,bullish,2024-10-22
QQQ,2024-10-22 11:05:00-04:00,494.91,495.1,494.656,494.72,247283.0,3006.0,494.880343,11:05:00,bearish,2024-10-22
QQQ,2024-10-22 11:10:00-04:00,494.6913,494.7599,494.39,494.4,158653.0,3342.0,494.573085,11:10:00,bearish,2024-10-22
QQQ,2024-10-22 11:15:00-04:00,494.38,494.85,494.27,494.4001,441551.0,4887.0,494.527645,11:15:00,bullish,2024-10-22
QQQ,2024-10-22 11:20:00-04:00,494.45,494.54,494.2,494.3945,149268.0,3744.0,494.364831,11:20:00,bearish,2024-10-22
QQQ,2024-10-22 11:25:00-04:00,494.43,494.59,494.0,494.535,188168.0,4650.0,494.263621,11:25:00,bullish,2024-10-22
QQQ,2024-10-22 11:30:00-04:00,494.51,494.76,494.45,494.68,123248.0,3917.0,494.630324,11:30:00,bullish,2024-10-22
QQQ,2024-10-22 11:35:00-04:00,494.69,494.72,494.36,494.535,83296.0,3711.0,494.504775,11:35:00,bearish,2024-10-22
QQQ,2024-10-22 11:40:00-04:00,494.555,494.81,494.52,494.59,87623.0,3594.0,494.678675,11:40:00,bullish,2024-10-22
QQQ,2024-10-22 11:45:00-04:00,494.59,494.64,494.43,494.5126,145398.0,1708.0,494.563516,11:45:00,bearish,2024-10-22
QQQ,2024-10-22 11:50:00-04:00,494.54,494.56,494.2623,494.5099,108117.0,1507.0,494.413251,11:50:00,bearish,2024-10-22
QQQ,2024-10-22 11:55:00-04:00,494.51,494.83,494.4,494.4075,133289.0,1567.0,494.669048,11:55:00,bearish,2024-10-22
QQQ,2024-10-22 12:00:00-04:00,494.3902,494.42,494.13,494.17,159082.0,1680.0,494.241798,12:00:00,bearish,2024-10-22
QQQ,2024-10-22 12:05:00-04:00,494.16,494.27,493.91,493.97,230660.0,2214.0,494.100401,12:05:00,bearish,2024-10-22
QQQ,2024-10-22 12:10:00-04:00,493.9308,494.3099,493.89,494.13,186389.0,1894.0,494.054419,12:10:00,bullish,2024-10-22
QQQ,2024-10-22 12:15:00-04:00,494.13,494.4,494.04,494.1,204499.0,1941.0,494.219877,12:15:00,bearish,2024-10-22
QQQ,2024-10-22 12:20:00-04:00,494.1,494.17,493.85,493.8799,392342.0,2662.0,494.082249,12:20:00,bearish,2024-10-22
QQQ,2024-10-22 12:25:00-04:00,493.84,493.88,493.39,493.55,269681.0,2482.0,493.632943,12:25:00,bearish,2024-10-22
QQQ,2024-10-22 12:30:00-04:00,493.54,494.11,493.48,494.0106,178520.0,1733.0,493.894956,12:30:00,bullish,2024-10-22
QQQ,2024-10-22 12:35:00-04:00,494.02,494.03,493.53,493.61,146038.0,1463.0,493.712253,12:35:00,bearish,2024-10-22
QQQ,2024-10-22 12:40:00-04:00,493.62,493.73,493.27,493.4839,213099.0,2070.0,493.482058,12:40:00,bearish,2024-10-22
QQQ,2024-10-22 12:45:00-04:00,493.47,494.16,493.47,494.14,219361.0,2124.0,493.836511,12:45:00,bullish,2024-10-22
QQQ,2024-10-22 12:50:00-04:00,494.14,494.91,494.08,494.8,389575.0,3620.0,494.554441,12:50:00,bullish,2024-10-22
QQQ,2024-10-22 12:55:00-04:00,494.8,495.11,494.77,494.99,482377.0,3529.0,494.936779,12:55:00,bullish,2024-10-22
QQQ,2024-10-22 13:00:00-04:00,494.99,495.09,494.84,494.91,231388.0,2085.0,494.992893,13:00:00,bearish,2024-10-22
QQQ,2024-10-22 13:05:00-04:00,494.9,495.05,494.75,494.93,181677.0,1702.0,494.905482,13:05:00,bullish,2024-10-22
QQQ,2024-10-22 13:10:00-04:00,494.9392,494.97,494.57,494.85,376825.0,1679.0,494.812128,13:10:00,bearish,2024-10-22
QQQ,2024-10-22 13:15:00-04:00,494.85,495.07,494.76,494.96,112655.0,1447.0,494.874319,13:15:00,bullish,2024-10-22
QQQ,2024-10-22 13:20:00-04:00,494.96,495.17,494.95,495.0099,134185.0,1414.0,495.048658,13:20:00,bullish,2024-10-22
QQQ,2024-10-22 13:25:00-04:00,495.01,495.21,494.9807,495.1,123487.0,1287.0,495.08508,13:25:00,bullish,2024-10-22
QQQ,2024-10-22 13:30:00-04:00,495.12,495.44,495.0601,495.41,220020.0,2796.0,495.253561,13:30:00,bullish,2024-10-22
QQQ,2024-10-22 13:35:00-04:00,495.42,496.03,495.42,495.87,361557.0,3983.0,495.756041,13:35:00,bullish,2024-10-22
QQQ,2024-10-22 13:40:00-04:00,495.94,496.47,495.79,495.9,639590.0,5782.0,496.105198,13:40:00,bearish,2024-10-22
QQQ,2024-10-22 13:45:00-04:00,495.88,496.27,495.79,496.21,244932.0,2131.0,496.032973,13:45:00,bullish,2024-10-22
QQQ,2024-10-22 13:50:00-04:00,496.22,496.66,496.22,496.5699,485814.0,4428.0,496.461842,13:50:00,bullish,2024-10-22
QQQ,2024-10-22 13:55:00-04:00,496.56,496.855,496.502,496.81,360259.0,3546.0,496.690819,13:55:00,bullish,2024-10-22
QQQ,2024-10-22 14:00:00-04:00,496.81,497.445,496.68,497.43,598819.0,6007.0,497.143855,14:00:00,bullish,2024-10-22
QQQ,2024-10-22 14:05:00-04:00,497.42,497.425,496.61,496.71,656931.0,4479.0,497.128551,14:05:00,bearish,2024-10-22
QQQ,2024-10-22 14:10:00-04:00,496.64,496.74,496.13,496.14,417159.0,3307.0,496.490169,14:10:00,bearish,2024-10-22
QQQ,2024-10-22 14:15:00-04:00,496.13,496.52,496.12,496.24,341125.0,2924.0,496.394905,14:15:00,bullish,2024-10-22
QQQ,2024-10-22 14:20:00-04:00,496.25,496.44,496.06,496.35,253131.0,2408.0,496.27135,14:20:00,bullish,2024-10-22
QQQ,2024-10-22 14:25:00-04:00,496.34,496.41,496.15,496.28,150615.0,1327.0,496.278618,14:25:00,bearish,2024-10-22
QQQ,2024-10-22 14:30:00-04:00,496.27,496.32,496.0045,496.13,237665.0,1890.0,496.146124,14:30:00,bearish,2024-10-22
QQQ,2024-10-22 14:35:00-04:00,496.15,496.29,496.04,496.06,99414.0,1299.0,496.176063,14:35:00,bearish,2024-10-22
QQQ,2024-10-22 14:40:00-04:00,496.1108,496.21,495.83,495.99,119758.0,1487.0,495.980046,14:40:00,bearish,2024-10-22
QQQ,2024-10-22 14:45:00-04:00,495.97,496.18,495.97,496.03,153883.0,1453.0,496.108054,14:45:00,bullish,2024-10-22
QQQ,2024-10-22 14:50:00-04:00,496.02,496.042,495.67,495.7075,181547.0,1726.0,495.880648,14:50:00,bearish,2024-10-22
QQQ,2024-10-22 14:55:00-04:00,495.71,495.8086,495.36,495.555,264183.0,2398.0,495.647245,14:55:00,bearish,2024-10-22
QQQ,2024-10-22 15:00:00-04:00,495.44,495.71,495.4113,495.65,205179.0,1773.0,495.591417,15:00:00,bullish,2024-10-22
QQQ,2024-10-22 15:05:00-04:00,495.65,495.96,495.64,495.96,187534.0,1826.0,495.789857,15:05:00,bullish,2024-10-22
QQQ,2024-10-22 15:10:00-04:00,495.96,496.16,495.94,496.1199,219242.0,2198.0,496.044667,15:10:00,bullish,2024-10-22
QQQ,2024-10-22 15:15:00-04:00,496.08,496.29,496.02,496.17,133455.0,1770.0,496.157153,15:15:00,bullish,2024-10-22
QQQ,2024-10-22 15:20:00-04:00,496.1835,496.1835,495.93,496.005,164710.0,1888.0,496.042195,15:20:00,bearish,2024-10-22
QQQ,2024-10-22 15:25:00-04:00,496.0,496.16,495.9912,496.16,110980.0,1258.0,496.074378,15:25:00,bullish,2024-10-22
QQQ,2024-10-22 15:30:00-04:00,496.1425,496.4,496.12,496.21,311168.0,2845.0,496.281354,15:30:00,bullish,2024-10-22
QQQ,2024-10-22 15:35:00-04:00,496.22,496.49,496.04,496.07,206103.0,2086.0,496.294012,15:35:00,bearish,2024-10-22
QQQ,2024-10-22 15:40:00-04:00,496.0799,496.25,495.96,496.2299,259710.0,1968.0,496.082754,15:40:00,bullish,2024-10-22
QQQ,2024-10-22 15:45:00-04:00,496.2199,496.7194,496.21,496.41,353631.0,3172.0,496.442771,15:45:00,bullish,2024-10-22
QQQ,2024-10-22 15:50:00-04:00,496.4,496.74,496.17,496.696,399739.0,4638.0,496.505931,15:50:00,bullish,2024-10-22
QQQ,2024-10-22 15:55:00-04:00,496.7,496.74,495.93,496.03,1223531.0,10557.0,496.30101,15:55:00,bearish,2024-10-22
QQQ,2024-10-23 09:30:00-04:00,493.58,494.25,492.95,493.19,1102417.0,10946.0,493.640049,09:30:00,bearish,2024-10-23
QQQ,2024-10-23 09:35:00-04:00,493.19,493.9,493.1,493.8,513393.0,5039.0,493.479628,09:35:00,bullish,2024-10-23
QQQ,2024-10-23 09:40:00-04:00,493.74,493.99,493.35,493.38,332263.0,3700.0,493.587792,09:40:00,bearish,2024-10-23
QQQ,2024-10-23 09:45:00-04:00,493.41,493.82,493.12,493.63,250920.0,3380.0,493.507471,09:45:00,bullish,2024-10-23
QQQ,2024-10-23 09:50:00-04:00,493.69,493.76,493.01,493.54,267484.0,3477.0,493.379367,09:50:00,bearish,2024-10-23
QQQ,2024-10-23 09:55:00-04:00,493.55,493.9499,493.4,493.56,221753.0,2534.0,493.609778,09:55:00,bullish,2024-10-23
QQQ,2024-10-23 10:00:00-04:00,493.53,493.65,492.07,492.38,425129.0,5739.0,492.791954,10:00:00,bearish,2024-10-23
QQQ,2024-10-23 10:05:00-04:00,492.36,492.625,491.45,492.13,837824.0,9487.0,492.00172,10:05:00,bearish,2024-10-23
QQQ,2024-10-23 10:10:00-04:00,492.1,492.8099,492.0499,492.78,499523.0,6293.0,492.475907,10:10:00,bullish,2024-10-23
QQQ,2024-10-23 10:15:00-04:00,492.76,492.85,492.09,492.09,362398.0,4718.0,492.460516,10:15:00,bearish,2024-10-23
QQQ,2024-10-23 10:20:00-04:00,492.0841,492.8199,491.9,492.19,283534.0,6635.0,492.385688,10:20:00,bullish,2024-10-23
QQQ,2024-10-23 10:25:00-04:00,492.1875,493.2293,491.94,493.19,449291.0,4670.0,492.644949,10:25:00,bullish,2024-10-23
QQQ,2024-10-23 10:30:00-04:00,493.17,493.72,492.9975,493.71,439337.0,3773.0,493.378983,10:30:00,bullish,2024-10-23
QQQ,2024-10-23 10:35:00-04:00,493.72,493.73,493.28,493.52,402827.0,3490.0,493.478791,10:35:00,bearish,2024-10-23
QQQ,2024-10-23 10:40:00-04:00,493.53,493.68,493.35,493.62,196605.0,4518.0,493.522248,10:40:00,bullish,2024-10-23
QQQ,2024-10-23 10:45:00-04:00,493.62,494.1169,493.58,493.75,413894.0,5271.0,493.873981,10:45:00,bullish,2024-10-23
QQQ,2024-10-23 10:50:00-04:00,493.75,493.85,492.77,492.91,309163.0,4389.0,493.258234,10:50:00,bearish,2024-10-23
QQQ,2024-10-23 10:55:00-04:00,492.92,493.17,492.55,492.57,381278.0,5059.0,492.751922,10:55:00,bearish,2024-10-23
QQQ,2024-10-23 11:00:00-04:00,492.59,493.1699,492.4,493.1699,515371.0,4664.0,492.713455,11:00:00,bullish,2024-10-23
QQQ,2024-10-23 11:05:00-04:00,493.12,493.18,492.45,492.5025,205412.0,4386.0,492.70742,11:05:00,bearish,2024-10-23
QQQ,2024-10-23 11:10:00-04:00,492.55,492.57,490.89,491.26,723366.0,10395.0,491.564989,11:10:00,bearish,2024-10-23
QQQ,2024-10-23 11:15:00-04:00,491.2699,491.52,491.02,491.055,494120.0,7802.0,491.250942,11:15:00,bearish,2024-10-23
QQQ,2024-10-23 11:20:00-04:00,491.06,491.74,491.03,491.25,483958.0,7285.0,491.421467,11:20:00,bullish,2024-10-23
QQQ,2024-10-23 11:25:00-04:00,491.25,491.28,490.49,490.58,502039.0,7915.0,490.782533,11:25:00,bearish,2024-10-23
QQQ,2024-10-23 11:30:00-04:00,490.55,490.73,490.44,490.56,426961.0,6169.0,490.574971,11:30:00,bullish,2024-10-23
QQQ,2024-10-23 11:35:00-04:00,490.55,491.15,490.544,491.07,490656.0,6853.0,490.95576,11:35:00,bullish,2024-10-23
QQQ,2024-10-23 11:40:00-04:00,491.0895,491.3,490.86,491.2708,286957.0,5215.0,491.091804,11:40:00,bullish,2024-10-23
QQQ,2024-10-23 11:45:00-04:00,491.26,491.61,491.26,491.3,224309.0,4265.0,491.472295,11:45:00,bullish,2024-10-23
QQQ,2024-10-23 11:50:00-04:00,491.33,491.7,490.8601,491.06,285375.0,3742.0,491.388785,11:50:00,bearish,2024-10-23
QQQ,2024-10-23 11:55:00-04:00,491.12,491.81,490.92,491.73,248156.0,3887.0,491.466598,11:55:00,bullish,2024-10-23
QQQ,2024-10-23 12:00:00-04:00,491.72,491.72,490.16,490.36,597592.0,6120.0,490.906251,12:00:00,bearish,2024-10-23
QQQ,2024-10-23 12:05:00-04:00,490.37,490.68,489.99,490.5275,356648.0,5329.0,490.244947,12:05:00,bullish,2024-10-23
QQQ,2024-10-23 12:10:00-04:00,490.4839,490.61,490.32,490.4,201102.0,2509.0,490.467552,12:10:00,bearish,2024-10-23
QQQ,2024-10-23 12:15:00-04:00,490.33,490.49,490.09,490.16,161587.0,2295.0,490.257853,12:15:00,bearish,2024-10-23
QQQ,2024-10-23 12:20:00-04:00,490.148,490.25,489.542,489.67,295620.0,3777.0,489.891197,12:20:00,bearish,2024-10-23
QQQ,2024-10-23 12:25:00-04:00,489.6475,489.91,489.2926,489.38,306443.0,3664.0,489.579676,12:25:00,bearish,2024-10-23
QQQ,2024-10-23 12:30:00-04:00,489.3599,489.43,488.735,489.37,493126.0,5930.0,489.092997,12:30:00,bullish,2024-10-23
QQQ,2024-10-23 12:35:00-04:00,489.37,489.6,489.23,489.36,263117.0,3245.0,489.438571,12:35:00,bearish,2024-10-23
QQQ,2024-10-23 12:40:00-04:00,489.37,489.79,489.31,489.55,180310.0,2349.0,489.577488,12:40:00,bullish,2024-10-23
QQQ,2024-10-23 12:45:00-04:00,489.56,489.88,489.55,489.87,113198.0,1821.0,489.700054,12:45:00,bullish,2024-10-23
QQQ,2024-10-23 12:50:00-04:00,489.88,489.93,488.87,489.01,778666.0,3475.0,489.375496,12:50:00,bearish,2024-10-23
QQQ,2024-10-23 12:55:00-04:00,489.0,489.46,488.965,489.13,187751.0,2449.0,489.156465,12:55:00,bullish,2024-10-23
QQQ,2024-10-23 13:00:00-04:00,489.12,489.12,488.19,488.35,670683.0,5285.0,488.589888,13:00:00,bearish,2024-10-23
QQQ,2024-10-23 13:05:00-04:00,488.35,488.6775,488.08,488.27,319954.0,3836.0,488.407498,13:05:00,bearish,2024-10-23
QQQ,2024-10-23 13:10:00-04:00,488.258,488.4,487.2,487.23,840319.0,5919.0,487.820241,13:10:00,bearish,2024-10-23
QQQ,2024-10-23 13:15:00-04:00,487.215,487.59,487.082,487.31,628587.0,5200.0,487.383676,13:15:00,bullish,2024-10-23
QQQ,2024-10-23 13:20:00-04:00,487.3,487.5699,487.03,487.14,402351.0,5289.0,487.300382,13:20:00,bearish,2024-10-23
QQQ,2024-10-23 13:25:00-04:00,487.1575,487.78,487.14,487.7133,338065.0,3839.0,487.54936,13:25:00,bullish,2024-10-23
QQQ,2024-10-23 13:30:00-04:00,487.69,487.69,487.13,487.31,271638.0,3896.0,487.443413,13:30:00,bearish,2024-10-23
QQQ,2024-10-23 13:35:00-04:00,487.29,487.4,486.85,486.87,301670.0,3868.0,487.084766,13:35:00,bearish,2024-10-23
QQQ,2024-10-23 13:40:00-04:00,486.86,487.06,486.71,486.86,309384.0,3616.0,486.911248,13:40:00,bearish,2024-10-23
QQQ,2024-10-23 13:45:00-04:00,486.84,487.28,486.79,486.98,221948.0,3142.0,487.022123,13:45:00,bullish,2024-10-23
QQQ,2024-10-23 13:50:00-04:00,486.99,487.09,486.23,486.375,586177.0,5897.0,486.492416,13:50:00,bearish,2024-10-23
QQQ,2024-10-23 13:55:00-04:00,486.39,486.5,486.09,486.2,850126.0,4402.0,486.283338,13:55:00,bearish,2024-10-23
QQQ,2024-10-23 14:00:00-04:00,486.17,486.24,485.67,485.67,532768.0,5180.0,485.957021,14:00:00,bearish,2024-10-23
QQQ,2024-10-23 14:05:00-04:00,485.66,486.02,485.39,485.93,430871.0,4944.0,485.688073,14:05:00,bullish,2024-10-23
QQQ,2024-10-23 14:10:00-04:00,485.95,485.97,485.4325,485.5,421693.0,3232.0,485.674568,14:10:00,bearish,2024-10-23
QQQ,2024-10-23 14:15:00-04:00,485.5,485.57,485.05,485.26,532596.0,4077.0,485.283178,14:15:00,bearish,2024-10-23
QQQ,2024-10-23 14:20:00-04:00,485.24,486.025,485.24,485.8697,470307.0,5163.0,485.69309,14:20:00,bullish,2024-10-23
QQQ,2024-10-23 14:25:00-04:00,485.86,486.4,485.81,486.07,434083.0,5238.0,486.16864,14:25:00,bullish,2024-10-23
QQQ,2024-10-23 14:30:00-04:00,486.06,486.76,485.91,486.73,471598.0,5232.0,486.353076,14:30:00,bullish,2024-10-23
QQQ,2024-10-23 14:35:00-04:00,486.69,487.19,486.58,487.03,444582.0,5210.0,486.852326,14:35:00,bullish,2024-10-23
QQQ,2024-10-23 14:40:00-04:00,487.01,487.4058,486.83,487.22,458310.0,4588.0,487.198455,14:40:00,bullish,2024-10-23
QQQ,2024-10-23 14:45:00-04:00,487.22,487.64,487.19,487.55,319894.0,4202.0,487.423648,14:45:00,bullish,2024-10-23
QQQ,2024-10-23 14:50:00-04:00,487.56,487.69,487.15,487.2034,314728.0,4242.0,487.353724,14:50:00,bearish,2024-10-23
QQQ,2024-10-23 14:55:00-04:00,487.22,487.44,486.81,487.41,421524.0,4982.0,487.157888,14:55:00,bullish,2024-10-23
QQQ,2024-10-23 15:00:00-04:00,487.4,487.47,487.1765,487.37,382127.0,3983.0,487.373221,15:00:00,bearish,2024-10-23
QQQ,2024-10-23 15:05:00-04:00,487.36,487.37,486.9,487.19,256237.0,3988.0,487.206755,15:05:00,bearish,2024-10-23
QQQ,2024-10-23 15:10:00-04:00,487.21,487.35,486.605,486.9399,344726.0,4087.0,486.986177,15:10:00,bearish,2024-10-23
QQQ,2024-10-23 15:15:00-04:00,486.92,487.52,486.92,487.4101,771482.0,4043.0,487.284566,15:15:00,bullish,2024-10-23
QQQ,2024-10-23 15:20:00-04:00,487.41,487.6099,487.19,487.58,359752.0,4196.0,487.421941,15:20:00,bullish,2024-10-23
QQQ,2024-10-23 15:25:00-04:00,487.57,487.93,487.3601,487.585,404823.0,4515.0,487.69329,15:25:00,bullish,2024-10-23
QQQ,2024-10-23 15:30:00-04:00,487.59,487.66,487.19,487.56,577201.0,4414.0,487.433026,15:30:00,bearish,2024-10-23
QQQ,2024-10-23 15:35:00-04:00,487.575,488.22,487.56,488.215,369811.0,4530.0,487.907144,15:35:00,bullish,2024-10-23
QQQ,2024-10-23 15:40:00-04:00,488.21,488.43,487.935,488.38,389671.0,4257.0,488.151388,15:40:00,bullish,2024-10-23
QQQ,2024-10-23 15:45:00-04:00,488.3799,488.4199,487.82,488.1101,425747.0,5619.0,488.151876,15:45:00,bearish,2024-10-23
QQQ,2024-10-23 15:50:00-04:00,488.11,488.62,487.87,487.9,743636.0,7791.0,488.235393,15:50:00,bearish,2024-10-23
QQQ,2024-10-23 15:55:00-04:00,487.89,488.53,487.75,488.37,1820924.0,13793.0,488.287799,15:55:00,bullish,2024-10-23
QQQ,2024-10-24 09:30:00-04:00,492.11,492.19,490.65,491.03,1115488.0,11558.0,491.384826,09:30:00,bearish,2024-10-24
QQQ,2024-10-24 09:35:00-04:00,491.0019,491.775,490.98,491.53,494018.0,5511.0,491.43422,09:35:00,bullish,2024-10-24
QQQ,2024-10-24 09:40:00-04:00,491.58,491.81,490.95,491.3596,316460.0,3496.0,491.324305,09:40:00,bearish,2024-10-24
QQQ,2024-10-24 09:45:00-04:00,491.35,491.64,490.29,490.4591,520994.0,6183.0,490.912808,09:45:00,bearish,2024-10-24
QQQ,2024-10-24 09:50:00-04:00,490.44,491.21,490.425,491.19,316207.0,4140.0,490.895628,09:50:00,bullish,2024-10-24
QQQ,2024-10-24 09:55:00-04:00,491.19,491.39,490.81,491.2663,233914.0,3442.0,491.115165,09:55:00,bullish,2024-10-24
QQQ,2024-10-24 10:00:00-04:00,491.27,492.228,491.03,491.5956,578205.0,6852.0,491.705778,10:00:00,bullish,2024-10-24
QQQ,2024-10-24 10:05:00-04:00,491.6,491.7759,490.9,491.12,311046.0,4598.0,491.282167,10:05:00,bearish,2024-10-24
QQQ,2024-10-24 10:10:00-04:00,491.1,491.935,491.09,491.6,269938.0,3852.0,491.594881,10:10:00,bullish,2024-10-24
QQQ,2024-10-24 10:15:00-04:00,491.62,491.95,491.18,491.47,369271.0,4314.0,491.516348,10:15:00,bearish,2024-10-24
QQQ,2024-10-24 10:20:00-04:00,491.4775,491.7403,491.14,491.74,178495.0,5060.0,491.380767,10:20:00,bullish,2024-10-24
QQQ,2024-10-24 10:25:00-04:00,491.72,491.81,490.59,490.73,326944.0,3888.0,490.966371,10:25:00,bearish,2024-10-24
QQQ,2024-10-24 10:30:00-04:00,490.76,491.92,490.74,491.89,267550.0,3342.0,491.406192,10:30:00,bullish,2024-10-24
QQQ,2024-10-24 10:35:00-04:00,491.84,492.12,491.605,491.89,305661.0,3942.0,491.878791,10:35:00,bullish,2024-10-24
QQQ,2024-10-24 10:40:00-04:00,491.915,492.06,491.76,491.8971,169463.0,4452.0,491.891939,10:40:00,bearish,2024-10-24
QQQ,2024-10-24 10:45:00-04:00,491.91,491.91,491.13,491.29,265144.0,5454.0,491.469381,10:45:00,bearish,2024-10-24
QQQ,2024-10-24 10:50:00-04:00,491.31,491.39,490.681,490.85,245255.0,5089.0,491.052815,10:50:00,bearish,2024-10-24
